"book","section","word"
"Pride & Prejudice",320,"strike"
"Pride & Prejudice",320,"forcibly"
"Pride & Prejudice",320,"eyes"
"Pride & Prejudice",320,"directed"
"Pride & Prejudice",320,"expression"
"Pride & Prejudice",320,"bingley"
"Pride & Prejudice",320,"jane"
"Pride & Prejudice",320,"dancing"
"Pride & Prejudice",320,"recovering"
"Pride & Prejudice",320,"shortly"
"Pride & Prejudice",320,"partner"
"Pride & Prejudice",320,"sir"
"Pride & Prejudice",320,"william's"
"Pride & Prejudice",320,"interruption"
"Pride & Prejudice",320,"forget"
"Pride & Prejudice",320,"talking"
"Pride & Prejudice",320,"speaking"
"Pride & Prejudice",320,"sir"
"Pride & Prejudice",320,"william"
"Pride & Prejudice",320,"interrupted"
"Pride & Prejudice",320,"people"
"Pride & Prejudice",321,"subjects"
"Pride & Prejudice",321,"success"
"Pride & Prejudice",321,"talk"
"Pride & Prejudice",321,"imagine"
"Pride & Prejudice",321,"books"
"Pride & Prejudice",321,"smiling"
"Pride & Prejudice",321,"books"
"Pride & Prejudice",321,"read"
"Pride & Prejudice",321,"feelings"
"Pride & Prejudice",321,"subject"
"Pride & Prejudice",321,"compare"
"Pride & Prejudice",321,"opinions"
"Pride & Prejudice",322,"talk"
"Pride & Prejudice",322,"books"
"Pride & Prejudice",322,"ball"
"Pride & Prejudice",322,"head"
"Pride & Prejudice",322,"_present_"
"Pride & Prejudice",322,"occupies"
"Pride & Prejudice",322,"scenes"
"Pride & Prejudice",322,"doubt"
"Pride & Prejudice",322,"replied"
"Pride & Prejudice",322,"knowing"
"Pride & Prejudice",322,"wandered"
"Pride & Prejudice",322,"subject"
"Pride & Prejudice",322,"appeared"
"Pride & Prejudice",322,"suddenly"
"Pride & Prejudice",322,"exclaiming"
"Pride & Prejudice",322,"remember"
"Pride & Prejudice",322,"hearing"
"Pride & Prejudice",322,"darcy"
"Pride & Prejudice",323,"forgave"
"Pride & Prejudice",323,"resentment"
"Pride & Prejudice",323,"created"
"Pride & Prejudice",323,"unappeasable"
"Pride & Prejudice",323,"cautious"
"Pride & Prejudice",323,"suppose"
"Pride & Prejudice",323,"_being"
"Pride & Prejudice",323,"created_"
"Pride & Prejudice",323,"firm"
"Pride & Prejudice",323,"voice"
"Pride & Prejudice",323,"blinded"
"Pride & Prejudice",323,"prejudice"
"Pride & Prejudice",323,"hope"
"Pride & Prejudice",324,"incumbent"
"Pride & Prejudice",324,"change"
"Pride & Prejudice",324,"opinion"
"Pride & Prejudice",324,"secure"
"Pride & Prejudice",324,"judging"
"Pride & Prejudice",324,"properly"
"Pride & Prejudice",324,"questions"
"Pride & Prejudice",324,"tend"
"Pride & Prejudice",324,"illustration"
"Pride & Prejudice",324,"_your_"
"Pride & Prejudice",324,"character"
"Pride & Prejudice",324,"endeavouring"
"Pride & Prejudice",324,"shake"
"Pride & Prejudice",324,"gravity"
"Pride & Prejudice",324,"success"
"Pride & Prejudice",325,"shook"
"Pride & Prejudice",325,"head"
"Pride & Prejudice",325,"hear"
"Pride & Prejudice",325,"accounts"
"Pride & Prejudice",325,"puzzle"
"Pride & Prejudice",325,"exceedingly"
"Pride & Prejudice",325,"readily"
"Pride & Prejudice",325,"answered"
"Pride & Prejudice",325,"gravely"
"Pride & Prejudice",325,"reports"
"Pride & Prejudice",325,"vary"
"Pride & Prejudice",325,"greatly"
"Pride & Prejudice",325,"respect"
"Pride & Prejudice",325,"miss"
"Pride & Prejudice",325,"bennet"
"Pride & Prejudice",325,"sketch"
"Pride & Prejudice",325,"character"
"Pride & Prejudice",325,"moment"
"Pride & Prejudice",325,"reason"
"Pride & Prejudice",325,"fear"
"Pride & Prejudice",325,"performance"
"Pride & Prejudice",325,"reflect"
"Pride & Prejudice",325,"credit"
"Pride & Prejudice",325,"likeness"
"Pride & Prejudice",325,"opportunity"
"Pride & Prejudice",326,"means"
"Pride & Prejudice",326,"suspend"
"Pride & Prejudice",326,"pleasure"
"Pride & Prejudice",326,"coldly"
"Pride & Prejudice",326,"replied"
"Pride & Prejudice",326,"dance"
"Pride & Prejudice",326,"silence"
"Pride & Prejudice",326,"dissatisfied"
"Pride & Prejudice",326,"equal"
"Pride & Prejudice",326,"degree"
"Pride & Prejudice",326,"darcy's"
"Pride & Prejudice",326,"breast"
"Pride & Prejudice",326,"tolerably"
"Pride & Prejudice",326,"powerful"
"Pride & Prejudice",326,"feeling"
"Pride & Prejudice",326,"procured"
"Pride & Prejudice",326,"pardon"
"Pride & Prejudice",326,"directed"
"Pride & Prejudice",326,"anger"
"Pride & Prejudice",326,"separated"
"Pride & Prejudice",326,"miss"
"Pride & Prejudice",326,"bingley"
"Pride & Prejudice",326,"expression"
"Pride & Prejudice",326,"civil"
"Pride & Prejudice",326,"disdain"
"Pride & Prejudice",326,"accosted"
"Pride & Prejudice",327,"miss"
"Pride & Prejudice",327,"eliza"
"Pride & Prejudice",327,"hear"
"Pride & Prejudice",327,"delighted"
"Pride & Prejudice",327,"george"
"Pride & Prejudice",327,"wickham"
"Pride & Prejudice",327,"sister"
"Pride & Prejudice",327,"talking"
"Pride & Prejudice",327,"thousand"
"Pride & Prejudice",327,"questions"
"Pride & Prejudice",327,"forgot"
"Pride & Prejudice",327,"communication"
"Pride & Prejudice",327,"son"
"Pride & Prejudice",327,"wickham"
"Pride & Prejudice",327,"late"
"Pride & Prejudice",327,"darcy's"
"Pride & Prejudice",327,"steward"
"Pride & Prejudice",327,"recommend"
"Pride & Prejudice",327,"friend"
"Pride & Prejudice",327,"implicit"
"Pride & Prejudice",327,"confidence"
"Pride & Prejudice",327,"assertions"
"Pride & Prejudice",327,"darcy's"
"Pride & Prejudice",327,"ill"
"Pride & Prejudice",327,"perfectly"
"Pride & Prejudice",327,"false"
"Pride & Prejudice",327,"contrary"
"Pride & Prejudice",327,"remarkably"
"Pride & Prejudice",327,"george"
"Pride & Prejudice",327,"wickham"
"Pride & Prejudice",327,"treated"
"Pride & Prejudice",327,"darcy"
"Pride & Prejudice",327,"infamous"
"Pride & Prejudice",327,"manner"
"Pride & Prejudice",327,"particulars"
"Pride & Prejudice",328,"darcy"
"Pride & Prejudice",328,"blame"
"Pride & Prejudice",328,"bear"
"Pride & Prejudice",328,"hear"
"Pride & Prejudice",328,"george"
"Pride & Prejudice",328,"wickham"
"Pride & Prejudice",328,"mentioned"
"Pride & Prejudice",328,"brother"
"Pride & Prejudice",328,"avoid"
"Pride & Prejudice",328,"including"
"Pride & Prejudice",328,"invitation"
"Pride & Prejudice",328,"officers"
"Pride & Prejudice",328,"excessively"
"Pride & Prejudice",328,"glad"
"Pride & Prejudice",328,"coming"
"Pride & Prejudice",328,"country"
"Pride & Prejudice",328,"insolent"
"Pride & Prejudice",328,"presume"
"Pride & Prejudice",328,"pity"
"Pride & Prejudice",328,"miss"
"Pride & Prejudice",328,"eliza"
"Pride & Prejudice",328,"discovery"
"Pride & Prejudice",328,"favourite's"
"Pride & Prejudice",328,"guilt"
"Pride & Prejudice",328,"descent"
"Pride & Prejudice",328,"expect"
"Pride & Prejudice",328,"guilt"
"Pride & Prejudice",328,"descent"
"Pride & Prejudice",328,"account"
"Pride & Prejudice",329,"elizabeth"
"Pride & Prejudice",329,"angrily"
"Pride & Prejudice",329,"heard"
"Pride & Prejudice",329,"accuse"
"Pride & Prejudice",329,"worse"
"Pride & Prejudice",329,"son"
"Pride & Prejudice",329,"darcy's"
"Pride & Prejudice",329,"steward"
"Pride & Prejudice",329,"_that_"
"Pride & Prejudice",329,"assure"
"Pride & Prejudice",329,"informed"
"Pride & Prejudice",329,"beg"
"Pride & Prejudice",329,"pardon"
"Pride & Prejudice",329,"replied"
"Pride & Prejudice",329,"miss"
"Pride & Prejudice",329,"bingley"
"Pride & Prejudice",329,"sneer"
"Pride & Prejudice",329,"excuse"
"Pride & Prejudice",329,"interference"
"Pride & Prejudice",329,"kindly"
"Pride & Prejudice",329,"meant"
"Pride & Prejudice",329,"insolent"
"Pride & Prejudice",329,"girl"
"Pride & Prejudice",329,"elizabeth"
"Pride & Prejudice",329,"mistaken"
"Pride & Prejudice",329,"expect"
"Pride & Prejudice",329,"influence"
"Pride & Prejudice",329,"paltry"
"Pride & Prejudice",329,"attack"
"Pride & Prejudice",329,"wilful"
"Pride & Prejudice",329,"ignorance"
"Pride & Prejudice",329,"malice"
"Pride & Prejudice",330,"darcy"
"Pride & Prejudice",330,"sought"
"Pride & Prejudice",330,"eldest"
"Pride & Prejudice",330,"sister"
"Pride & Prejudice",330,"undertaken"
"Pride & Prejudice",330,"inquiries"
"Pride & Prejudice",330,"subject"
"Pride & Prejudice",330,"bingley"
"Pride & Prejudice",330,"jane"
"Pride & Prejudice",330,"met"
"Pride & Prejudice",330,"smile"
"Pride & Prejudice",330,"sweet"
"Pride & Prejudice",330,"complacency"
"Pride & Prejudice",330,"glow"
"Pride & Prejudice",330,"happy"
"Pride & Prejudice",330,"expression"
"Pride & Prejudice",330,"sufficiently"
"Pride & Prejudice",330,"marked"
"Pride & Prejudice",330,"satisfied"
"Pride & Prejudice",330,"occurrences"
"Pride & Prejudice",330,"evening"
"Pride & Prejudice",330,"elizabeth"
"Pride & Prejudice",330,"instantly"
"Pride & Prejudice",330,"read"
"Pride & Prejudice",330,"feelings"
"Pride & Prejudice",330,"moment"
"Pride & Prejudice",330,"solicitude"
"Pride & Prejudice",330,"wickham"
"Pride & Prejudice",330,"resentment"
"Pride & Prejudice",330,"enemies"
"Pride & Prejudice",330,"hope"
"Pride & Prejudice",330,"jane's"
"Pride & Prejudice",330,"fairest"
"Pride & Prejudice",330,"happiness"
"Pride & Prejudice",330,"countenance"
"Pride & Prejudice",330,"smiling"
"Pride & Prejudice",330,"sister's"
"Pride & Prejudice",330,"learnt"
"Pride & Prejudice",330,"wickham"
"Pride & Prejudice",331,"pleasantly"
"Pride & Prejudice",331,"engaged"
"Pride & Prejudice",331,"person"
"Pride & Prejudice",331,"pardon"
"Pride & Prejudice",331,"replied"
"Pride & Prejudice",331,"jane"
"Pride & Prejudice",331,"forgotten"
"Pride & Prejudice",331,"satisfactory"
"Pride & Prejudice",331,"bingley"
"Pride & Prejudice",331,"history"
"Pride & Prejudice",331,"ignorant"
"Pride & Prejudice",331,"circumstances"
"Pride & Prejudice",331,"principally"
"Pride & Prejudice",331,"offended"
"Pride & Prejudice",331,"darcy"
"Pride & Prejudice",331,"vouch"
"Pride & Prejudice",331,"conduct"
"Pride & Prejudice",331,"probity"
"Pride & Prejudice",331,"honour"
"Pride & Prejudice",331,"friend"
"Pride & Prejudice",331,"perfectly"
"Pride & Prejudice",331,"convinced"
"Pride & Prejudice",331,"wickham"
"Pride & Prejudice",331,"deserved"
"Pride & Prejudice",331,"attention"
"Pride & Prejudice",331,"darcy"
"Pride & Prejudice",331,"received"
"Pride & Prejudice",331,"account"
"Pride & Prejudice",331,"sister's"
"Pride & Prejudice",332,"wickham"
"Pride & Prejudice",332,"means"
"Pride & Prejudice",332,"respectable"
"Pride & Prejudice",332,"afraid"
"Pride & Prejudice",332,"imprudent"
"Pride & Prejudice",332,"deserved"
"Pride & Prejudice",332,"lose"
"Pride & Prejudice",332,"darcy's"
"Pride & Prejudice",332,"regard"
"Pride & Prejudice",332,"bingley"
"Pride & Prejudice",332,"wickham"
"Pride & Prejudice",332,"till"
"Pride & Prejudice",332,"morning"
"Pride & Prejudice",332,"meryton"
"Pride & Prejudice",332,"account"
"Pride & Prejudice",332,"received"
"Pride & Prejudice",332,"darcy"
"Pride & Prejudice",332,"satisfied"
"Pride & Prejudice",332,"living"
"Pride & Prejudice",333,"recollect"
"Pride & Prejudice",333,"circumstances"
"Pride & Prejudice",333,"heard"
"Pride & Prejudice",333,"darcy"
"Pride & Prejudice",333,"believes"
"Pride & Prejudice",333,"left"
"Pride & Prejudice",333,"_conditionally_"
"Pride & Prejudice",333,"doubt"
"Pride & Prejudice",333,"bingley's"
"Pride & Prejudice",333,"sincerity"
"Pride & Prejudice",333,"elizabeth"
"Pride & Prejudice",333,"warmly"
"Pride & Prejudice",333,"excuse"
"Pride & Prejudice",333,"convinced"
"Pride & Prejudice",333,"assurances"
"Pride & Prejudice",333,"bingley's"
"Pride & Prejudice",333,"defense"
"Pride & Prejudice",333,"friend"
"Pride & Prejudice",333,"dare"
"Pride & Prejudice",333,"unacquainted"
"Pride & Prejudice",333,"story"
"Pride & Prejudice",333,"learnt"
"Pride & Prejudice",333,"rest"
"Pride & Prejudice",333,"friend"
"Pride & Prejudice",333,"venture"
"Pride & Prejudice",333,"gentlemen"
"Pride & Prejudice",334,"changed"
"Pride & Prejudice",334,"discourse"
"Pride & Prejudice",334,"gratifying"
"Pride & Prejudice",334,"difference"
"Pride & Prejudice",334,"sentiment"
"Pride & Prejudice",334,"elizabeth"
"Pride & Prejudice",334,"listened"
"Pride & Prejudice",334,"delight"
"Pride & Prejudice",334,"happy"
"Pride & Prejudice",334,"modest"
"Pride & Prejudice",334,"hopes"
"Pride & Prejudice",334,"jane"
"Pride & Prejudice",334,"entertained"
"Pride & Prejudice",334,"bingley's"
"Pride & Prejudice",334,"regard"
"Pride & Prejudice",334,"power"
"Pride & Prejudice",334,"heighten"
"Pride & Prejudice",334,"confidence"
"Pride & Prejudice",334,"joined"
"Pride & Prejudice",334,"bingley"
"Pride & Prejudice",334,"elizabeth"
"Pride & Prejudice",334,"withdrew"
"Pride & Prejudice",334,"miss"
"Pride & Prejudice",334,"lucas"
"Pride & Prejudice",334,"inquiry"
"Pride & Prejudice",334,"pleasantness"
"Pride & Prejudice",334,"partner"
"Pride & Prejudice",334,"scarcely"
"Pride & Prejudice",334,"replied"
"Pride & Prejudice",334,"collins"
"Pride & Prejudice",334,"told"
"Pride & Prejudice",334,"exultation"
"Pride & Prejudice",334,"fortunate"
"Pride & Prejudice",334,"discovery"
"Pride & Prejudice",335,"found"
"Pride & Prejudice",335,"singular"
"Pride & Prejudice",335,"accident"
"Pride & Prejudice",335,"relation"
"Pride & Prejudice",335,"patroness"
"Pride & Prejudice",335,"happened"
"Pride & Prejudice",335,"overhear"
"Pride & Prejudice",335,"gentleman"
"Pride & Prejudice",335,"mentioning"
"Pride & Prejudice",335,"lady"
"Pride & Prejudice",335,"honours"
"Pride & Prejudice",335,"house"
"Pride & Prejudice",335,"names"
"Pride & Prejudice",335,"cousin"
"Pride & Prejudice",335,"miss"
"Pride & Prejudice",335,"de"
"Pride & Prejudice",335,"bourgh"
"Pride & Prejudice",335,"mother"
"Pride & Prejudice",335,"lady"
"Pride & Prejudice",335,"catherine"
"Pride & Prejudice",335,"wonderfully"
"Pride & Prejudice",335,"sort"
"Pride & Prejudice",335,"occur"
"Pride & Prejudice",335,"meeting"
"Pride & Prejudice",335,"nephew"
"Pride & Prejudice",335,"lady"
"Pride & Prejudice",335,"catherine"
"Pride & Prejudice",335,"de"
"Pride & Prejudice",335,"bourgh"
"Pride & Prejudice",335,"assembly"
"Pride & Prejudice",335,"thankful"
"Pride & Prejudice",335,"discovery"
"Pride & Prejudice",335,"time"
"Pride & Prejudice",335,"pay"
"Pride & Prejudice",335,"respects"
"Pride & Prejudice",335,"trust"
"Pride & Prejudice",335,"excuse"
"Pride & Prejudice",335,"total"
"Pride & Prejudice",336,"ignorance"
"Pride & Prejudice",336,"connection"
"Pride & Prejudice",336,"plead"
"Pride & Prejudice",336,"apology"
"Pride & Prejudice",336,"introduce"
"Pride & Prejudice",336,"darcy"
"Pride & Prejudice",336,"entreat"
"Pride & Prejudice",336,"pardon"
"Pride & Prejudice",336,"earlier"
"Pride & Prejudice",336,"lady"
"Pride & Prejudice",336,"catherine's"
"Pride & Prejudice",336,"_nephew_"
"Pride & Prejudice",336,"power"
"Pride & Prejudice",336,"assure"
"Pride & Prejudice",336,"ladyship"
"Pride & Prejudice",336,"yesterday"
"Pride & Prejudice",336,"se'nnight"
"Pride & Prejudice",336,"elizabeth"
"Pride & Prejudice",336,"hard"
"Pride & Prejudice",336,"dissuade"
"Pride & Prejudice",336,"scheme"
"Pride & Prejudice",336,"assuring"
"Pride & Prejudice",336,"darcy"
"Pride & Prejudice",336,"addressing"
"Pride & Prejudice",336,"introduction"
"Pride & Prejudice",337,"impertinent"
"Pride & Prejudice",337,"freedom"
"Pride & Prejudice",337,"compliment"
"Pride & Prejudice",337,"aunt"
"Pride & Prejudice",337,"notice"
"Pride & Prejudice",337,"belong"
"Pride & Prejudice",337,"darcy"
"Pride & Prejudice",337,"superior"
"Pride & Prejudice",337,"consequence"
"Pride & Prejudice",337,"begin"
"Pride & Prejudice",337,"acquaintance"
"Pride & Prejudice",337,"collins"
"Pride & Prejudice",337,"listened"
"Pride & Prejudice",337,"determined"
"Pride & Prejudice",337,"air"
"Pride & Prejudice",337,"inclination"
"Pride & Prejudice",337,"ceased"
"Pride & Prejudice",337,"speaking"
"Pride & Prejudice",337,"replied"
"Pride & Prejudice",337,"dear"
"Pride & Prejudice",337,"miss"
"Pride & Prejudice",337,"elizabeth"
"Pride & Prejudice",337,"opinion"
"Pride & Prejudice",337,"world"
"Pride & Prejudice",337,"excellent"
"Pride & Prejudice",337,"judgement"
"Pride & Prejudice",337,"matters"
"Pride & Prejudice",337,"scope"
"Pride & Prejudice",337,"understanding"
"Pride & Prejudice",337,"permit"
"Pride & Prejudice",337,"wide"
"Pride & Prejudice",338,"difference"
"Pride & Prejudice",338,"established"
"Pride & Prejudice",338,"forms"
"Pride & Prejudice",338,"ceremony"
"Pride & Prejudice",338,"laity"
"Pride & Prejudice",338,"regulate"
"Pride & Prejudice",338,"clergy"
"Pride & Prejudice",338,"leave"
"Pride & Prejudice",338,"observe"
"Pride & Prejudice",338,"clerical"
"Pride & Prejudice",338,"office"
"Pride & Prejudice",338,"equal"
"Pride & Prejudice",338,"dignity"
"Pride & Prejudice",338,"rank"
"Pride & Prejudice",338,"kingdom"
"Pride & Prejudice",338,"provided"
"Pride & Prejudice",338,"proper"
"Pride & Prejudice",338,"humility"
"Pride & Prejudice",338,"behaviour"
"Pride & Prejudice",338,"time"
"Pride & Prejudice",338,"maintained"
"Pride & Prejudice",338,"follow"
"Pride & Prejudice",338,"dictates"
"Pride & Prejudice",338,"conscience"
"Pride & Prejudice",338,"occasion"
"Pride & Prejudice",338,"leads"
"Pride & Prejudice",338,"perform"
"Pride & Prejudice",338,"duty"
"Pride & Prejudice",338,"pardon"
"Pride & Prejudice",338,"neglecting"
"Pride & Prejudice",338,"profit"
"Pride & Prejudice",338,"advice"
"Pride & Prejudice",338,"subject"
"Pride & Prejudice",338,"constant"
"Pride & Prejudice",338,"guide"
"Pride & Prejudice",338,"fitted"
"Pride & Prejudice",338,"education"
"Pride & Prejudice",338,"habitual"
"Pride & Prejudice",338,"study"
"Pride & Prejudice",338,"decide"
"Pride & Prejudice",339,"lady"
"Pride & Prejudice",339,"low"
"Pride & Prejudice",339,"bow"
"Pride & Prejudice",339,"left"
"Pride & Prejudice",339,"attack"
"Pride & Prejudice",339,"darcy"
"Pride & Prejudice",339,"reception"
"Pride & Prejudice",339,"advances"
"Pride & Prejudice",339,"eagerly"
"Pride & Prejudice",339,"watched"
"Pride & Prejudice",339,"astonishment"
"Pride & Prejudice",339,"addressed"
"Pride & Prejudice",339,"evident"
"Pride & Prejudice",339,"cousin"
"Pride & Prejudice",339,"prefaced"
"Pride & Prejudice",339,"speech"
"Pride & Prejudice",339,"solemn"
"Pride & Prejudice",339,"bow"
"Pride & Prejudice",339,"hear"
"Pride & Prejudice",339,"word"
"Pride & Prejudice",339,"hearing"
"Pride & Prejudice",339,"motion"
"Pride & Prejudice",339,"lips"
"Pride & Prejudice",339,"words"
"Pride & Prejudice",339,"apology"
"Pride & Prejudice",339,"hunsford"
"Pride & Prejudice",339,"lady"
"Pride & Prejudice",339,"catherine"
"Pride & Prejudice",339,"de"
"Pride & Prejudice",339,"bourgh"
"Pride & Prejudice",339,"vexed"
"Pride & Prejudice",339,"expose"
"Pride & Prejudice",339,"darcy"
"Pride & Prejudice",339,"eyeing"
"Pride & Prejudice",339,"unrestrained"
"Pride & Prejudice",339,"collins"
"Pride & Prejudice",339,"allowed"
"Pride & Prejudice",339,"time"
"Pride & Prejudice",339,"speak"
"Pride & Prejudice",339,"replied"
"Pride & Prejudice",339,"air"
"Pride & Prejudice",339,"distant"
"Pride & Prejudice",339,"civility"
"Pride & Prejudice",339,"collins"
"Pride & Prejudice",339,"discouraged"
"Pride & Prejudice",339,"speaking"
"Pride & Prejudice",339,"darcy's"
"Pride & Prejudice",339,"contempt"
"Pride & Prejudice",340,"abundantly"
"Pride & Prejudice",340,"increasing"
"Pride & Prejudice",340,"length"
"Pride & Prejudice",340,"speech"
"Pride & Prejudice",340,"slight"
"Pride & Prejudice",340,"bow"
"Pride & Prejudice",340,"moved"
"Pride & Prejudice",340,"collins"
"Pride & Prejudice",340,"returned"
"Pride & Prejudice",340,"elizabeth"
"Pride & Prejudice",340,"reason"
"Pride & Prejudice",340,"assure"
"Pride & Prejudice",340,"dissatisfied"
"Pride & Prejudice",340,"reception"
"Pride & Prejudice",340,"darcy"
"Pride & Prejudice",340,"pleased"
"Pride & Prejudice",340,"attention"
"Pride & Prejudice",340,"answered"
